,Algorithm,Run,Step,vehicle,x,y
865,DRL,1,40,1,32,29
866,DRL,1,40,2,22,16
867,DRL,1,40,3,26,23
868,DRL,1,41,0,34,10
869,DRL,1,41,1,32,28
870,DRL,1,41,2,22,15
871,DRL,1,41,3,26,22
872,DRL,1,42,0,33,10
873,DRL,1,42,1,32,27
874,DRL,1,42,2,22,14
875,DRL,1,42,3,26,21
876,DRL,1,43,0,34,11
877,DRL,1,43,1,31,27
878,DRL,1,43,2,22,13
879,DRL,1,43,3,26,20
880,DRL,1,44,0,34,12
881,DRL,1,44,1,31,26
882,DRL,1,44,2,22,12
883,DRL,1,44,3,27,19
884,DRL,1,45,0,34,13
885,DRL,1,45,1,30,26
886,DRL,1,45,2,23,11
887,DRL,1,45,3,27,20
888,DRL,1,46,0,34,14
889,DRL,1,46,1,29,26
890,DRL,1,46,2,23,10
891,DRL,1,46,3,28,19
892,DRL,1,47,0,34,15
893,DRL,1,47,1,29,25
894,DRL,1,47,2,24,9
895,DRL,1,47,3,29,20
896,DRL,1,48,0,35,16
897,DRL,1,48,1,29,24
898,DRL,1,48,2,25,8
899,DRL,1,48,3,30,19
900,DRL,1,49,0,36,17
901,DRL,1,49,1,28,24
902,DRL,1,49,2,25,7
903,DRL,1,49,3,31,18
904,DRL,1,50,0,36,18
905,DRL,1,50,1,27,24
906,DRL,1,50,2,26,6
907,DRL,1,50,3,32,19
908,DRL,1,51,0,37,19
909,DRL,1,51,1,26,24
910,DRL,1,51,2,26,5
911,DRL,1,51,3,33,19
912,DRL,1,52,0,37,20
913,DRL,1,52,1,25,24
914,DRL,1,52,2,25,5
915,DRL,1,52,3,34,20
916,DRL,1,53,0,37,21
917,DRL,1,53,1,24,24
918,DRL,1,53,2,24,5
919,DRL,1,53,3,35,20
920,DRL,1,54,0,38,22
921,DRL,1,54,1,24,23
922,DRL,1,54,2,23,6
923,DRL,1,54,3,36,19
924,DRL,1,55,0,39,23
925,DRL,1,55,1,24,22
926,DRL,1,55,2,22,7
927,DRL,1,55,3,37,18
928,DRL,1,56,0,40,24
929,DRL,1,56,1,24,21
930,DRL,1,56,2,22,8
931,DRL,1,56,3,38,17
932,DRL,1,57,0,41,23
933,DRL,1,57,1,24,20
934,DRL,1,57,2,22,9
935,DRL,1,57,3,39,16
936,DRL,1,58,0,42,24
937,DRL,1,58,1,24,19
938,DRL,1,58,2,22,10
939,DRL,1,58,3,40,17
940,DRL,1,59,0,43,25
941,DRL,1,59,1,23,19
942,DRL,1,59,2,21,11
943,DRL,1,59,3,41,18
944,DRL,1,60,0,43,26
945,DRL,1,60,1,22,19
946,DRL,1,60,2,20,12
947,DRL,1,60,3,42,19
948,DRL,1,61,0,42,27
949,DRL,1,61,1,21,19
950,DRL,1,61,2,19,13
951,DRL,1,61,3,42,20
952,DRL,1,62,0,41,28
953,DRL,1,62,1,20,19
954,DRL,1,62,2,19,14
955,DRL,1,62,3,42,21
956,DRL,1,63,0,40,29
957,DRL,1,63,1,19,19
958,DRL,1,63,2,20,15
959,DRL,1,63,3,41,21
960,DRL,1,64,0,39,29
961,DRL,1,64,1,18,19
962,DRL,1,64,2,21,15
963,DRL,1,64,3,40,21
964,DRL,1,65,0,38,29
965,DRL,1,65,1,17,20
966,DRL,1,65,2,22,15
967,DRL,1,65,3,39,22
968,DRL,1,66,0,37,29
969,DRL,1,66,1,16,20
970,DRL,1,66,2,23,15
971,DRL,1,66,3,38,23
972,DRL,1,67,0,36,29
973,DRL,1,67,1,17,19
974,DRL,1,67,2,24,15
975,DRL,1,67,3,37,23
976,DRL,1,68,0,35,29
977,DRL,1,68,1,18,19
978,DRL,1,68,2,25,15
979,DRL,1,68,3,36,23
980,DRL,1,69,0,34,29
981,DRL,1,69,1,19,19
982,DRL,1,69,2,26,15
983,DRL,1,69,3,35,23
984,DRL,1,70,0,33,30
985,DRL,1,70,1,20,20
986,DRL,1,70,2,27,15
987,DRL,1,70,3,34,23
988,DRL,1,71,0,33,29
989,DRL,1,71,1,21,20
990,DRL,1,71,2,28,15
991,DRL,1,71,3,33,23
992,DRL,1,72,0,33,28
993,DRL,1,72,1,22,21
994,DRL,1,72,2,29,14
995,DRL,1,72,3,32,23
996,DRL,1,73,0,34,27
997,DRL,1,73,1,23,22
998,DRL,1,73,2,30,14
999,DRL,1,73,3,32,22
1000,DRL,1,74,0,35,26
1001,DRL,1,74,1,24,23
1002,DRL,1,74,2,31,14
1003,DRL,1,74,3,32,21
1004,DRL,1,75,0,36,27
1005,DRL,1,75,1,25,23
1006,DRL,1,75,2,32,14
1007,DRL,1,75,3,32,20
1008,DRL,1,76,0,37,26
1009,DRL,1,76,1,26,22
1010,DRL,1,76,2,32,13
1011,DRL,1,76,3,32,19
1012,DRL,1,77,0,38,27
1013,DRL,1,77,1,27,21
1014,DRL,1,77,2,32,12
1015,DRL,1,77,3,33,18
1016,DRL,1,78,0,39,28
1017,DRL,1,78,1,27,20
1018,DRL,1,78,2,32,11
1019,DRL,1,78,3,34,17
1020,DRL,1,79,0,40,29
1021,DRL,1,79,1,27,19
1022,DRL,1,79,2,32,10
1023,DRL,1,79,3,35,16
1024,DRL,1,80,0,41,30
1025,DRL,1,80,1,28,18
1026,DRL,1,80,2,31,10
1027,DRL,1,80,3,36,15
1028,DRL,1,81,0,41,31
1029,DRL,1,81,1,29,18
1030,DRL,1,81,2,30,10
1031,DRL,1,81,3,37,15
1032,DRL,1,82,0,42,32
1033,DRL,1,82,1,30,19
1034,DRL,1,82,2,29,10
1035,DRL,1,82,3,38,15
1036,DRL,1,83,0,43,33
1037,DRL,1,83,1,31,20
1038,DRL,1,83,2,29,9
1039,DRL,1,83,3,39,16
1040,DRL,1,84,0,44,32
1041,DRL,1,84,1,30,21
1042,DRL,1,84,2,29,8
1043,DRL,1,84,3,40,15
1044,DRL,1,85,0,44,31
1045,DRL,1,85,1,30,22
1046,DRL,1,85,2,28,8
1047,DRL,1,85,3,41,16
1048,DRL,1,86,0,44,30
1049,DRL,1,86,1,29,23
1050,DRL,1,86,2,27,9
1051,DRL,1,86,3,41,17
1052,DRL,1,87,0,44,29
1053,DRL,1,87,1,29,24
1054,DRL,1,87,2,27,10
1055,DRL,1,87,3,41,18
1056,DRL,1,88,0,44,28
1057,DRL,1,88,1,28,25
1058,DRL,1,88,2,26,11
1059,DRL,1,88,3,40,19
1060,DRL,1,89,0,44,27
1061,DRL,1,89,1,29,26
1062,DRL,1,89,2,26,12
1063,DRL,1,89,3,39,19
1064,DRL,1,90,0,44,26
1065,DRL,1,90,1,29,25
1066,DRL,1,90,2,27,13
1067,DRL,1,90,3,38,20
1068,DRL,1,91,0,44,25
1069,DRL,1,91,1,29,24
1070,DRL,1,91,2,28,14
1071,DRL,1,91,3,37,20
1072,DRL,1,92,0,44,24
1073,DRL,1,92,1,28,24
1074,DRL,1,92,2,29,15
1075,DRL,1,92,3,36,20
1076,DRL,1,93,0,44,23
1077,DRL,1,93,1,27,24
1078,DRL,1,93,2,29,16
1079,DRL,1,93,3,35,20
1080,DRL,1,94,0,44,22
1081,DRL,1,94,1,26,24
1082,DRL,1,94,2,30,17
1083,DRL,1,94,3,35,19
1084,DRL,1,95,0,43,23
1085,DRL,1,95,1,25,24
1086,DRL,1,95,2,31,16
1087,DRL,1,95,3,35,18
1088,DRL,1,96,0,42,24
1089,DRL,1,96,1,24,24
1090,DRL,1,96,2,31,15
1091,DRL,1,96,3,35,17
1092,DRL,1,97,0,41,24
1093,DRL,1,97,1,24,23
1094,DRL,1,97,2,31,14
1095,DRL,1,97,3,35,16
1096,DRL,1,98,0,40,24
1097,DRL,1,98,1,24,22
1098,DRL,1,98,2,31,13
1099,DRL,1,98,3,35,15
1100,DRL,1,99,0,39,24
1101,DRL,1,99,1,24,21
1102,DRL,1,99,2,31,12
1103,DRL,1,99,3,36,14
1104,DRL,1,100,0,38,24
1105,DRL,1,100,1,24,20
1106,DRL,1,100,2,31,11
1107,DRL,1,100,3,36,13
1108,DRL,1,101,0,37,24
1109,DRL,1,101,1,24,19
1110,DRL,1,101,2,31,10
1111,DRL,1,101,3,36,12
1112,DRL,1,102,0,36,24
1113,DRL,1,102,1,25,18
1114,DRL,1,102,2,31,9
1115,DRL,1,102,3,36,11
1116,DRL,1,103,0,35,24
1117,DRL,1,103,1,25,17
1118,DRL,1,103,2,31,8
1119,DRL,1,103,3,35,11
1120,DRL,1,104,0,34,24
1121,DRL,1,104,1,24,17
1122,DRL,1,104,2,30,8
1123,DRL,1,104,3,34,11
1124,DRL,1,105,0,33,24
1125,DRL,1,105,1,23,17
1126,DRL,1,105,2,30,7
1127,DRL,1,105,3,33,12
1128,DRL,1,106,0,32,25
1129,DRL,1,106,1,22,17
1130,DRL,1,106,2,29,7
1131,DRL,1,106,3,33,13
1132,DRL,1,107,0,31,26
1133,DRL,1,107,1,21,17
1134,DRL,1,107,2,29,6
1135,DRL,1,107,3,33,14
1136,DRL,1,108,0,30,27
1137,DRL,1,108,1,21,16
1138,DRL,1,108,2,28,6
1139,DRL,1,108,3,32,15
1140,DRL,1,109,0,30,28
1141,DRL,1,109,1,21,15
1142,DRL,1,109,2,27,6
1143,DRL,1,109,3,32,16
1144,DRL,1,110,0,31,29
1145,DRL,1,110,1,22,14
1146,DRL,1,110,2,26,6
1147,DRL,1,110,3,32,17
1148,DRL,1,111,0,32,30
1149,DRL,1,111,1,23,13
1150,DRL,1,111,2,25,6
1151,DRL,1,111,3,31,18
1152,DRL,1,112,0,33,31
1153,DRL,1,112,1,24,12
1154,DRL,1,112,2,24,6
1155,DRL,1,112,3,30,19
1156,DRL,1,113,0,34,31
1157,DRL,1,113,1,25,13
1158,DRL,1,113,2,23,6
1159,DRL,1,113,3,29,20
1160,DRL,1,114,0,35,31
1161,DRL,1,114,1,26,13
1162,DRL,1,114,2,22,7
1163,DRL,1,114,3,30,21
1164,DRL,1,115,0,36,31
1165,DRL,1,115,1,27,12
1166,DRL,1,115,2,21,8
1167,DRL,1,115,3,31,22
1168,DRL,1,116,0,37,31
1169,DRL,1,116,1,28,13
1170,DRL,1,116,2,20,9
1171,DRL,1,116,3,32,22
1172,DRL,1,117,0,38,30
1173,DRL,1,117,1,29,13
1174,DRL,1,117,2,21,10
1175,DRL,1,117,3,33,21
1176,DRL,1,118,0,39,29
1177,DRL,1,118,1,30,14
1178,DRL,1,118,2,22,10
1179,DRL,1,118,3,34,20
1180,DRL,1,119,0,39,28
1181,DRL,1,119,1,29,15
1182,DRL,1,119,2,23,9
1183,DRL,1,119,3,35,20
1184,DRL,1,120,0,39,27
1185,DRL,1,120,1,28,16
1186,DRL,1,120,2,24,9
1187,DRL,1,120,3,36,19
1188,DRL,1,121,0,39,26
1189,DRL,1,121,1,27,17
1190,DRL,1,121,2,25,10
1191,DRL,1,121,3,37,18
1192,DRL,1,122,0,39,25
1193,DRL,1,122,1,27,18
1194,DRL,1,122,2,26,9
1195,DRL,1,122,3,38,17
1196,DRL,1,123,0,39,24
1197,DRL,1,123,1,27,19
1198,DRL,1,123,2,27,9
1199,DRL,1,123,3,39,16
1200,DRL,1,124,0,39,23
1201,DRL,1,124,1,27,20
1202,DRL,1,124,2,28,10
1203,DRL,1,124,3,39,15
1204,DRL,1,125,0,40,22
1205,DRL,1,125,1,28,21
1206,DRL,1,125,2,29,9
1207,DRL,1,125,3,39,14
1208,DRL,1,126,0,40,21
1209,DRL,1,126,1,28,22
1210,DRL,1,126,2,30,8
1211,DRL,1,126,3,38,14
1212,DRL,1,127,0,39,21
1213,DRL,1,127,1,28,23
1214,DRL,1,127,2,31,7
1215,DRL,1,127,3,37,14
1216,DRL,1,128,0,38,21
1217,DRL,1,128,1,29,24
1218,DRL,1,128,2,32,8
1219,DRL,1,128,3,36,14
1220,DRL,1,129,0,37,21
1221,DRL,1,129,1,28,24
1222,DRL,1,129,2,31,9
1223,DRL,1,129,3,35,14
1224,DRL,1,130,0,36,22
1225,DRL,1,130,1,27,24
1226,DRL,1,130,2,30,9
1227,DRL,1,130,3,34,15
1228,DRL,1,131,0,35,23
1229,DRL,1,131,1,26,24
1230,DRL,1,131,2,29,9
1231,DRL,1,131,3,34,16
1232,DRL,1,132,0,34,24
1233,DRL,1,132,1,25,25
1234,DRL,1,132,2,28,9
1235,DRL,1,132,3,33,17
1236,DRL,1,133,0,34,25
1237,DRL,1,133,1,24,25
1238,DRL,1,133,2,28,8
1239,DRL,1,133,3,32,17
1240,DRL,1,134,0,33,26
1241,DRL,1,134,1,24,24
1242,DRL,1,134,2,28,7
1243,DRL,1,134,3,31,18
1244,DRL,1,135,0,32,27
1245,DRL,1,135,1,24,23
1246,DRL,1,135,2,28,6
1247,DRL,1,135,3,30,19
1248,DRL,1,136,0,33,26
1249,DRL,1,136,1,24,22
1250,DRL,1,136,2,28,5
1251,DRL,1,136,3,31,20
1252,DRL,1,137,0,34,27
1253,DRL,1,137,1,24,21
1254,DRL,1,137,2,27,5
1255,DRL,1,137,3,32,20
1256,DRL,1,138,0,35,27
1257,DRL,1,138,1,24,20
1258,DRL,1,138,2,26,5
1259,DRL,1,138,3,33,19
1260,DRL,1,139,0,36,28
1261,DRL,1,139,1,23,20
1262,DRL,1,139,2,25,5
1263,DRL,1,139,3,34,18
1264,DRL,1,140,0,37,28
1265,DRL,1,140,1,22,20
1266,DRL,1,140,2,24,5
1267,DRL,1,140,3,35,18
1268,DRL,1,141,0,38,28
1269,DRL,1,141,1,21,20
1270,DRL,1,141,2,24,4
1271,DRL,1,141,3,36,18
1272,DRL,1,142,0,39,28
1273,DRL,1,142,1,20,20
1274,DRL,1,142,2,24,3
1275,DRL,1,142,3,37,18
1276,DRL,1,143,0,40,27
1277,DRL,1,143,1,20,19
1278,DRL,1,143,2,23,3
1279,DRL,1,143,3,38,18
1280,DRL,1,144,0,41,28
1281,DRL,1,144,1,20,18
1282,DRL,1,144,2,22,4
1283,DRL,1,144,3,39,18
1284,DRL,1,145,0,42,28
1285,DRL,1,145,1,20,17
1286,DRL,1,145,2,21,5
1287,DRL,1,145,3,40,18
1288,DRL,1,146,0,43,27
1289,DRL,1,146,1,20,16
1290,DRL,1,146,2,20,6
1291,DRL,1,146,3,41,18
1292,DRL,1,147,0,44,26
1293,DRL,1,147,1,19,16
1294,DRL,1,147,2,19,7
1295,DRL,1,147,3,42,19
1296,DRL,1,148,0,44,25
1297,DRL,1,148,1,19,15
1298,DRL,1,148,2,19,8
1299,DRL,1,148,3,43,20
1300,DRL,1,149,0,44,24
1301,DRL,1,149,1,19,14
1302,DRL,1,149,2,20,9
1303,DRL,1,149,3,44,21
1304,DRL,1,150,0,45,25
1305,DRL,1,150,1,20,14
1306,DRL,1,150,2,21,10
1307,DRL,1,150,3,44,20
1308,DRL,1,151,0,46,25
1309,DRL,1,151,1,21,14
1310,DRL,1,151,2,22,11
1311,DRL,1,151,3,43,20
1312,DRL,1,152,0,47,26
1313,DRL,1,152,1,22,14
1314,DRL,1,152,2,23,12
1315,DRL,1,152,3,43,19
1316,DRL,1,153,0,46,27
1317,DRL,1,153,1,23,15
1318,DRL,1,153,2,24,13
1319,DRL,1,153,3,42,19
1320,DRL,1,154,0,45,28
1321,DRL,1,154,1,24,16
1322,DRL,1,154,2,25,13
1323,DRL,1,154,3,43,20
1324,DRL,1,155,0,44,29
1325,DRL,1,155,1,25,17
1326,DRL,1,155,2,26,13
1327,DRL,1,155,3,42,21
1328,DRL,1,156,0,43,30
1329,DRL,1,156,1,26,18
1330,DRL,1,156,2,27,13
1331,DRL,1,156,3,41,22
1332,DRL,1,157,0,42,31
1333,DRL,1,157,1,27,18
1334,DRL,1,157,2,28,13
1335,DRL,1,157,3,40,23
1336,DRL,1,158,0,41,32
1337,DRL,1,158,1,28,18
1338,DRL,1,158,2,29,13
1339,DRL,1,158,3,39,23
1340,DRL,1,159,0,42,33
1341,DRL,1,159,1,29,18
1342,DRL,1,159,2,30,13
1343,DRL,1,159,3,38,23
1344,DRL,1,160,0,43,33
1345,DRL,1,160,1,30,19
1346,DRL,1,160,2,31,12
1347,DRL,1,160,3,37,23
1348,DRL,1,161,0,44,33
1349,DRL,1,161,1,31,20
1350,DRL,1,161,2,32,12
1351,DRL,1,161,3,36,24
1352,DRL,1,162,0,45,32
1353,DRL,1,162,1,31,21
1354,DRL,1,162,2,33,12
1355,DRL,1,162,3,35,24
1356,DRL,1,163,0,46,32
1357,DRL,1,163,1,31,22
1358,DRL,1,163,2,34,12
1359,DRL,1,163,3,34,25
1360,DRL,1,164,0,47,31
1361,DRL,1,164,1,30,23
1362,DRL,1,164,2,35,11
1363,DRL,1,164,3,33,26
1364,DRL,1,165,0,47,30
1365,DRL,1,165,1,29,23
1366,DRL,1,165,2,35,10
1367,DRL,1,165,3,32,27
1368,DRL,1,166,0,47,29
1369,DRL,1,166,1,29,22
1370,DRL,1,166,2,35,9
1371,DRL,1,166,3,31,28
1372,DRL,1,167,0,47,28
1373,DRL,1,167,1,29,21
1374,DRL,1,167,2,34,9
1375,DRL,1,167,3,32,28
1376,DRL,1,168,0,46,29
1377,DRL,1,168,1,29,20
1378,DRL,1,168,2,33,9
1379,DRL,1,168,3,31,29
1380,DRL,1,169,0,46,28
1381,DRL,1,169,1,30,19
1382,DRL,1,169,2,32,10
1383,DRL,1,169,3,32,28
1384,DRL,1,170,0,46,27
1385,DRL,1,170,1,30,18
1386,DRL,1,170,2,31,11
1387,DRL,1,170,3,31,29
1388,DRL,1,171,0,45,27
1389,DRL,1,171,1,31,17
1390,DRL,1,171,2,30,12
1391,DRL,1,171,3,32,29
1392,DRL,1,172,0,44,27
1393,DRL,1,172,1,30,18
1394,DRL,1,172,2,30,11
1395,DRL,1,172,3,32,30
1396,DRL,2,0,0,24,21
1397,DRL,2,0,1,28,24
1398,DRL,2,0,2,27,19
1399,DRL,2,0,3,24,24
1400,DRL,2,1,0,24,20
1401,DRL,2,1,1,27,24
1402,DRL,2,1,2,26,19
1403,DRL,2,1,3,24,23
1404,DRL,2,2,0,24,19
1405,DRL,2,2,1,26,24
1406,DRL,2,2,2,25,19
1407,DRL,2,2,3,24,22
1408,DRL,2,3,0,23,19
1409,DRL,2,3,1,26,23
1410,DRL,2,3,2,25,18
1411,DRL,2,3,3,24,21
1412,DRL,2,4,0,22,19
1413,DRL,2,4,1,27,22
1414,DRL,2,4,2,24,18
1415,DRL,2,4,3,24,20
1416,DRL,2,5,0,21,19
1417,DRL,2,5,1,27,21
1418,DRL,2,5,2,23,18
1419,DRL,2,5,3,23,20
1420,DRL,2,6,0,20,19
1421,DRL,2,6,1,27,20
1422,DRL,2,6,2,22,18
1423,DRL,2,6,3,22,20
1424,DRL,2,7,0,19,19
1425,DRL,2,7,1,27,19
1426,DRL,2,7,2,22,17
1427,DRL,2,7,3,21,20
1428,DRL,2,8,0,18,19
1429,DRL,2,8,1,27,18
1430,DRL,2,8,2,21,17
1431,DRL,2,8,3,20,20
1432,DRL,2,9,0,17,19
1433,DRL,2,9,1,27,17
1434,DRL,2,9,2,20,17
1435,DRL,2,9,3,19,20
1436,DRL,2,10,0,16,19
1437,DRL,2,10,1,26,17
1438,DRL,2,10,2,19,17
1439,DRL,2,10,3,18,20
1440,DRL,2,11,0,15,19
1441,DRL,2,11,1,25,17
1442,DRL,2,11,2,18,17
1443,DRL,2,11,3,17,20
1444,DRL,2,12,0,14,19
1445,DRL,2,12,1,24,17
1446,DRL,2,12,2,17,17
1447,DRL,2,12,3,16,20
1448,DRL,2,13,0,14,18
1449,DRL,2,13,1,23,17
1450,DRL,2,13,2,16,17
1451,DRL,2,13,3,15,20
1452,DRL,2,14,0,13,18
1453,DRL,2,14,1,23,16
1454,DRL,2,14,2,16,16
1455,DRL,2,14,3,14,20
1456,DRL,2,15,0,12,18
1457,DRL,2,15,1,22,16
1458,DRL,2,15,2,15,16
1459,DRL,2,15,3,13,20
1460,DRL,2,16,0,11,18
1461,DRL,2,16,1,21,16
1462,DRL,2,16,2,14,16
1463,DRL,2,16,3,12,20
1464,DRL,2,17,0,11,17
1465,DRL,2,17,1,20,16
1466,DRL,2,17,2,14,15
1467,DRL,2,17,3,11,20
1468,DRL,2,18,0,11,16
1469,DRL,2,18,1,20,15
1470,DRL,2,18,2,14,14
1471,DRL,2,18,3,10,20
1472,DRL,2,19,0,11,15
1473,DRL,2,19,1,20,14
1474,DRL,2,19,2,14,13
1475,DRL,2,19,3,9,20
1476,DRL,2,20,0,11,14
1477,DRL,2,20,1,20,13
1478,DRL,2,20,2,14,12
1479,DRL,2,20,3,8,20
1480,DRL,2,21,0,11,13
1481,DRL,2,21,1,20,12
1482,DRL,2,21,2,14,11
1483,DRL,2,21,3,8,19
1484,DRL,2,22,0,11,12
1485,DRL,2,22,1,19,12
1486,DRL,2,22,2,15,10
1487,DRL,2,22,3,8,18
1488,DRL,2,23,0,11,11
1489,DRL,2,23,1,18,12
1490,DRL,2,23,2,16,9
1491,DRL,2,23,3,8,17
1492,DRL,2,24,0,11,10
1493,DRL,2,24,1,18,13
1494,DRL,2,24,2,17,9
1495,DRL,2,24,3,8,16
1496,DRL,2,25,0,11,9
1497,DRL,2,25,1,18,12
1498,DRL,2,25,2,18,8
1499,DRL,2,25,3,8,15
1500,DRL,2,26,0,11,10
1501,DRL,2,26,1,18,11
1502,DRL,2,26,2,19,7
1503,DRL,2,26,3,8,14
1504,DRL,2,27,0,12,9
1505,DRL,2,27,1,18,10
1506,DRL,2,27,2,20,6
1507,DRL,2,27,3,7,14
1508,DRL,2,28,0,13,8
1509,DRL,2,28,1,19,11
1510,DRL,2,28,2,21,6
1511,DRL,2,28,3,6,14
1512,DRL,2,29,0,14,7
1513,DRL,2,29,1,20,10
1514,DRL,2,29,2,22,7
1515,DRL,2,29,3,5,14
1516,DRL,2,30,0,15,6
1517,DRL,2,30,1,21,11
1518,DRL,2,30,2,23,7
1519,DRL,2,30,3,4,15
1520,DRL,2,31,0,16,7
1521,DRL,2,31,1,22,12
1522,DRL,2,31,2,23,6
1523,DRL,2,31,3,3,16
1524,DRL,2,32,0,16,6
1525,DRL,2,32,1,23,13
1526,DRL,2,32,2,24,5
1527,DRL,2,32,3,3,17
1528,DRL,2,33,0,17,7
1529,DRL,2,33,1,24,14
1530,DRL,2,33,2,24,4
1531,DRL,2,33,3,4,18
1532,DRL,2,34,0,16,7
1533,DRL,2,34,1,25,14
1534,DRL,2,34,2,24,3
1535,DRL,2,34,3,5,19
1536,DRL,2,35,0,16,8
1537,DRL,2,35,1,26,15
1538,DRL,2,35,2,23,3
1539,DRL,2,35,3,5,18
1540,DRL,2,36,0,16,9
1541,DRL,2,36,1,27,15
1542,DRL,2,36,2,22,3
1543,DRL,2,36,3,6,17
1544,DRL,2,37,0,16,10
1545,DRL,2,37,1,28,16
1546,DRL,2,37,2,21,3
1547,DRL,2,37,3,7,16
1548,DRL,2,38,0,15,11
1549,DRL,2,38,1,29,16
1550,DRL,2,38,2,20,4
1551,DRL,2,38,3,8,15
1552,DRL,2,39,0,14,12
1553,DRL,2,39,1,30,17
1554,DRL,2,39,2,20,5
1555,DRL,2,39,3,9,14
1556,DRL,2,40,0,15,13
1557,DRL,2,40,1,29,17
1558,DRL,2,40,2,21,6
1559,DRL,2,40,3,9,13
1560,DRL,2,41,0,15,14
1561,DRL,2,41,1,30,18
1562,DRL,2,41,2,22,7
1563,DRL,2,41,3,9,12
1564,DRL,2,42,0,15,15
1565,DRL,2,42,1,29,19
1566,DRL,2,42,2,22,8
1567,DRL,2,42,3,9,11
1568,DRL,2,43,0,15,16
1569,DRL,2,43,1,28,20
1570,DRL,2,43,2,22,9
1571,DRL,2,43,3,8,11
1572,DRL,2,44,0,14,17
1573,DRL,2,44,1,27,21
1574,DRL,2,44,2,22,10
1575,DRL,2,44,3,7,12
1576,DRL,2,45,0,13,18
1577,DRL,2,45,1,26,21
1578,DRL,2,45,2,22,11
1579,DRL,2,45,3,6,13
1580,DRL,2,46,0,12,19
1581,DRL,2,46,1,25,22
1582,DRL,2,46,2,22,12
1583,DRL,2,46,3,5,14
1584,DRL,2,47,0,13,18
1585,DRL,2,47,1,24,23
1586,DRL,2,47,2,21,13
1587,DRL,2,47,3,4,15
1588,DRL,2,48,0,14,17
1589,DRL,2,48,1,23,24
1590,DRL,2,48,2,20,14
1591,DRL,2,48,3,3,16
1592,DRL,2,49,0,15,16
1593,DRL,2,49,1,24,25
1594,DRL,2,49,2,19,15
1595,DRL,2,49,3,3,17
1596,DRL,2,50,0,14,17
1597,DRL,2,50,1,25,26
1598,DRL,2,50,2,18,16
1599,DRL,2,50,3,3,18
1600,DRL,2,51,0,14,16
1601,DRL,2,51,1,26,25
1602,DRL,2,51,2,17,17
1603,DRL,2,51,3,4,19
1604,DRL,2,52,0,13,16
1605,DRL,2,52,1,27,24
1606,DRL,2,52,2,17,18
1607,DRL,2,52,3,5,20
1608,DRL,2,53,0,12,16
1609,DRL,2,53,1,28,24
1610,DRL,2,53,2,17,19
1611,DRL,2,53,3,6,19
1612,DRL,2,54,0,12,15
1613,DRL,2,54,1,29,24
1614,DRL,2,54,2,18,19
1615,DRL,2,54,3,7,18
1616,DRL,2,55,0,12,14
1617,DRL,2,55,1,30,24
1618,DRL,2,55,2,19,19
1619,DRL,2,55,3,8,18
1620,DRL,2,56,0,13,13
1621,DRL,2,56,1,31,24
1622,DRL,2,56,2,20,19
1623,DRL,2,56,3,9,18
1624,DRL,2,57,0,14,12
1625,DRL,2,57,1,31,23
1626,DRL,2,57,2,20,18
1627,DRL,2,57,3,10,18
1628,DRL,2,58,0,15,12
1629,DRL,2,58,1,31,22
1630,DRL,2,58,2,21,17
1631,DRL,2,58,3,11,18
1632,DRL,2,59,0,16,13
1633,DRL,2,59,1,31,21
1634,DRL,2,59,2,22,17
1635,DRL,2,59,3,12,19
1636,DRL,2,60,0,17,13
1637,DRL,2,60,1,31,20
1638,DRL,2,60,2,23,17
1639,DRL,2,60,3,13,20
1640,DRL,2,61,0,17,12
1641,DRL,2,61,1,32,19
1642,DRL,2,61,2,24,17
1643,DRL,2,61,3,14,21
1644,DRL,2,62,0,17,11
1645,DRL,2,62,1,32,18
1646,DRL,2,62,2,25,16
1647,DRL,2,62,3,15,20
1648,DRL,2,63,0,17,10
1649,DRL,2,63,1,32,17
1650,DRL,2,63,2,25,15
1651,DRL,2,63,3,16,19
1652,DRL,2,64,0,16,10
1653,DRL,2,64,1,32,16
1654,DRL,2,64,2,25,14
1655,DRL,2,64,3,16,18
1656,DRL,2,65,0,15,10
1657,DRL,2,65,1,32,15
1658,DRL,2,65,2,25,13
1659,DRL,2,65,3,16,17
1660,DRL,2,66,0,14,10
1661,DRL,2,66,1,31,15
1662,DRL,2,66,2,25,12
1663,DRL,2,66,3,16,16
1664,DRL,2,67,0,13,10
1665,DRL,2,67,1,30,15
1666,DRL,2,67,2,25,11
1667,DRL,2,67,3,16,15
1668,DRL,2,68,0,12,10
1669,DRL,2,68,1,30,14
1670,DRL,2,68,2,25,10
1671,DRL,2,68,3,15,15
1672,DRL,2,69,0,11,10
1673,DRL,2,69,1,29,14
1674,DRL,2,69,2,25,9
1675,DRL,2,69,3,14,15
1676,DRL,2,70,0,10,10
1677,DRL,2,70,1,28,14
1678,DRL,2,70,2,25,8
1679,DRL,2,70,3,13,15
1680,DRL,2,71,0,9,10
1681,DRL,2,71,1,27,14
1682,DRL,2,71,2,25,7
1683,DRL,2,71,3,12,15
1684,DRL,2,72,0,8,11
1685,DRL,2,72,1,26,15
1686,DRL,2,72,2,25,6
1687,DRL,2,72,3,11,15
1688,DRL,2,73,0,7,12
1689,DRL,2,73,1,25,16
1690,DRL,2,73,2,24,6
1691,DRL,2,73,3,10,15
1692,DRL,2,74,0,6,13
1693,DRL,2,74,1,25,17
1694,DRL,2,74,2,23,6
